Date,Temperature,HeatIndex,Precipitation,WindSpeed,Conditions,Visibility,CloudCover,RelativeHumidity
6/4/2011,28.8,35.7,0,22.3,Partially cloudy,10,55,73.29
6/5/2011,28,34.4,0,16.6,Partially cloudy,9.1,66.3,75.14
6/6/2011,27.5,34.1,0,18.4,Partially cloudy,8.7,32.1,73.46
6/7/2011,27.1,32.6,0,13,Partially cloudy,9.3,29.3,73.72
6/8/2011,27.3,34.1,0,13,Partially cloudy,6.7,26.7,75.78
6/9/2011,26.4,32.1,0,20.5,Partially cloudy,7.6,27.2,74.07
6/10/2011,26.9,32.4,0,18.4,Clear,9.3,24.9,69.01
6/11/2011,26.4,33.3,0,20.5,Clear,8.6,21.6,71.52
6/12/2011,26.7,32.6,0,18.4,Partially cloudy,8.3,28.3,68.16
6/13/2011,26.6,31.9,0,14.8,Clear,9.1,20.1,68.08
6/14/2011,26.3,32,0,18.4,Clear,7.4,11.7,70.66
6/15/2011,26,33,0,18.4,Clear,9.2,9.9,68.97
6/16/2011,25.7,30,0,22.3,Partially cloudy,9.7,30.2,64.12
6/17/2011,25.1,29.8,0,20.5,Clear,8.3,14.9,68.69
6/18/2011,25.2,31,0,18.4,Clear,8.9,23.1,74.48
6/19/2011,26,31.5,0,20.5,Clear,9.3,19.8,72.35
6/20/2011,26.3,31.6,0,16.6,Clear,7.7,17.9,72.2
6/21/2011,27.1,32.6,0,20.5,Clear,9.3,14.5,70.45
6/22/2011,27.1,34.1,0,18.4,Clear,8.9,17.4,73.35
6/23/2011,26.3,31.4,0,24.1,Clear,8.6,17.1,69.77
6/24/2011,25.5,30.7,0,25.9,Clear,8.7,20,72.42
6/25/2011,25.8,31.4,0,18.4,Clear,7.4,13.6,74.06
6/26/2011,27.1,34.6,0,18.4,Partially cloudy,8.5,34.6,73.67
6/27/2011,27.7,35.5,0,24.1,Partially cloudy,9.4,35.7,74.65
6/28/2011,27.4,34.9,0,18.4,Partially cloudy,9.3,26.7,74.73
6/29/2011,27.4,35.2,0,22.3,Partially cloudy,7.4,41.9,77.91
6/30/2011,27.2,34.1,0.5,22.3,"Rain, Partially cloudy",7.9,35.9,74.66
7/1/2011,26.3,31.5,0,16.6,Partially cloudy,7.9,36.6,73.81
7/2/2011,25.4,30.4,0,18.4,Clear,8.9,14.7,73.66
7/3/2011,25.6,30.4,0,16.6,Clear,9,14,67.72
7/4/2011,25.8,32,0,18.4,Clear,8.6,17.8,72.73
7/5/2011,25.6,31.5,0,22.3,Partially cloudy,9.4,29.4,75.78
7/6/2011,26.6,34.2,0,18.4,Partially cloudy,9.1,29,68.53
7/7/2011,26.5,31.3,0,18.4,Clear,9.1,14.3,67.92
7/8/2011,26.6,33.8,0,20.5,Clear,7.2,18.4,70.56
7/9/2011,27.1,35,0,20.5,Partially cloudy,8.5,25.1,75.96
7/10/2011,27.8,35.1,0,25.9,Partially cloudy,8.8,37.4,75.82
7/11/2011,27.4,35.2,24,24.1,"Rain, Partially cloudy",9.5,52.4,80.42
7/12/2011,28.2,35.1,0,31.3,Partially cloudy,10.1,46.3,74.85
7/13/2011,28,34.3,0,21.8,Partially cloudy,8.3,33.9,72.76
7/14/2011,26.9,34.5,0,20.9,Clear,8,12.6,75.37
7/15/2011,27.7,35.5,0,24.1,Clear,7.3,19.2,72.06
7/16/2011,27.9,33.7,0,18.4,Partially cloudy,8.4,27.9,68.91
7/17/2011,26.9,32.9,0,16.6,Partially cloudy,8.9,31.8,75.34
7/18/2011,27.4,33.3,5.1,231.5,"Rain, Partially cloudy",9.2,33.9,73.82
7/19/2011,27.6,34.1,0,24.1,Partially cloudy,8.4,32.5,73.41
7/20/2011,27.6,33.3,0.1,24.1,"Rain, Partially cloudy",8.7,36.9,75.05
7/21/2011,27.3,33.8,0,20.5,Partially cloudy,9.9,34.8,73.42
7/22/2011,27.4,32.4,0,22.3,Partially cloudy,9,48.4,71.88
7/23/2011,26.5,31.5,0,18.4,Partially cloudy,8.5,29.1,71.19
7/24/2011,26.4,32.1,0,18.4,Partially cloudy,9.1,37.9,73.99
7/25/2011,26.2,30,0,20.5,Partially cloudy,7.6,32.1,66.76
7/26/2011,26.5,32.6,0,16.6,Clear,8.6,18.7,68.45
7/27/2011,26.9,32.2,0,20.5,Clear,8.7,25,69.72
7/28/2011,27.3,34.7,0,33.5,Partially cloudy,8.4,27.4,70.21
7/29/2011,26.6,31.9,0,27.7,Clear,9.5,20,64.17
7/30/2011,26.2,33,0,31.3,Clear,8.7,23.6,67.69
7/31/2011,26.7,31.3,0,22.3,Clear,8.9,17.4,67.78
8/1/2011,26.7,32.6,0,25.9,Clear,9.5,12.9,71.3
8/2/2011,26.6,32.3,0,20.5,Clear,8,20.3,73.76
8/3/2011,26.7,32.7,0,25.9,Clear,7.5,20.3,69.34
8/4/2011,26.3,31.4,0,24.1,Clear,9.5,17.4,65.41
8/5/2011,25,30.3,0,18.4,Clear,8.1,15.9,68.83
8/6/2011,25.7,30.3,0,24.1,Clear,7.4,21.5,66.85
8/7/2011,25.7,32.2,0,24.1,Partially cloudy,7.6,33.6,72.34
8/8/2011,26.5,31.6,0,22.3,Partially cloudy,8.1,26.7,71.26
8/9/2011,27.2,33,0,24.1,Clear,8.4,13,66.77
8/10/2011,26.2,32,0,18.4,Clear,9.4,16.8,69.36
8/11/2011,26.1,31.9,0,14.8,Clear,8.3,24.8,70.76
8/12/2011,26.6,32.1,0,18.4,Partially cloudy,7.3,27.7,72.98
8/13/2011,26.8,33.2,0,25.9,Partially cloudy,8,30.2,72.89
8/14/2011,27.6,33.5,0,24.1,Clear,9.4,22.1,68.86
8/15/2011,26.8,32.6,0,24.1,Clear,9.3,24,70.85
8/16/2011,26.7,32.5,0,24.1,Clear,8.7,24.2,70.22
8/17/2011,27.1,34.3,0,25.9,Clear,9.2,23.9,67.77
8/18/2011,26.8,31.4,0,22.3,Clear,8.7,24.5,62.64
8/19/2011,26.4,31.4,0,25.9,Clear,7.8,15.7,67.24
8/20/2011,26.6,32.1,0,24.1,Partially cloudy,8.7,25.5,68.94
8/21/2011,26.9,32,0,25.9,Partially cloudy,8.9,26.4,67.81
8/22/2011,26.6,33,0,20.5,Clear,9.7,18.8,66.92
8/23/2011,26.9,32.7,0,36,Clear,8.5,14.5,67.79
8/24/2011,26.6,31.4,0,27.7,Clear,9.3,20.3,62.8
8/25/2011,26.8,30.6,0,18.4,Clear,8.4,22.3,55.87
8/26/2011,25.5,30.8,0,20.5,Clear,8.8,11.1,60.21
8/27/2011,26,31,0,19.4,Clear,7.8,12.9,62.81
8/28/2011,26.8,33.8,0,24.1,Partially cloudy,8.4,29.4,69.07
8/29/2011,27.4,35.5,0,18.4,Clear,9.2,20.5,71.5
8/30/2011,27.8,33.5,0,20.5,Partially cloudy,8.6,26.8,67.59
8/31/2011,28.1,33.5,0,20.5,Partially cloudy,8.5,25.5,62.97
9/1/2011,26.4,33.1,0,24.1,Clear,9.2,18,73.63
9/2/2011,26.8,32,0,24.1,Clear,9.6,14.1,69.79
9/3/2011,27,33.1,0,27.7,Clear,9.3,17.4,67.6
9/4/2011,26.7,33.8,0,19.2,Clear,8.5,21.9,67.7
9/5/2011,26.8,34.2,0,25.9,Clear,8.3,20.6,68.46
9/6/2011,27.5,34.2,0,27.7,Clear,8.3,18.3,67.09
9/7/2011,26.6,32.5,0,24.1,Clear,9.1,11.2,66.11
9/8/2011,27.5,33.4,0,18.4,Clear,8.9,17.2,63.3
9/9/2011,26.9,33,0,24.1,Clear,9.6,22.1,67.02
9/10/2011,27.4,32.5,0,27.7,Clear,9.1,8.9,65.49
9/11/2011,27,34.2,0,24.1,Clear,9.1,23.5,71.75
9/12/2011,27.8,33.9,0,25.9,Clear,9.2,24.2,69.41
9/13/2011,27.7,34.6,0,27.7,Clear,9.1,22.3,69.89
9/14/2011,28.3,34.8,0,29.5,Partially cloudy,9.4,31.9,69.41
9/15/2011,26.9,33.7,0,25.9,Clear,8.5,22.8,71.91
9/16/2011,28,34.9,0,25.9,Partially cloudy,8.7,28.6,66.13
9/17/2011,27.6,33.5,0,20.5,Partially cloudy,8.8,29.3,67.16
9/18/2011,28,33.9,0,25.9,Partially cloudy,8.4,36,67.05
9/19/2011,27.7,34,0,25,Clear,8.6,18,65.98
9/20/2011,28.5,33.6,0,20.5,Clear,9.5,21.5,60.43
9/21/2011,28.6,35.4,0,16.6,Clear,8.6,22.8,61.95
9/22/2011,27.4,32.4,0,22.3,Clear,8.8,8.4,60.87
9/23/2011,27,32.9,0,18.4,Clear,9.1,12.4,62.18
9/24/2011,27.3,33.3,0,20.5,Clear,8.3,17,66.64
9/25/2011,27.6,34.6,0,16.6,Clear,8.1,9,65.79
9/26/2011,27.4,33.6,0,22.3,Clear,8.6,8.8,65.36
9/27/2011,27.3,35,0,25.9,Clear,7.5,15.4,64.73
9/28/2011,27.6,33.6,0,24.1,Clear,9.5,15.9,64.3
9/29/2011,27.4,33.6,0,18.4,Clear,9,18.8,66
9/30/2011,27.7,34,0,18.4,Clear,8.7,19.2,65.9
10/1/2011,28.6,35.3,0,22.3,Clear,8.1,21.1,63.02
10/2/2011,28.6,35.8,0,20.5,Partially cloudy,8.7,32.7,63.59
10/3/2011,28,34.2,0,22.3,Partially cloudy,11.3,32.9,60.52
10/4/2011,27.3,33.5,0,20.5,Clear,8.9,20.9,59.11
10/5/2011,27.2,33,0,20.5,Partially cloudy,9.6,28.2,63.01
10/6/2011,27.6,33.5,0,29.5,Partially cloudy,9.5,32.9,63.31
10/7/2011,27.8,33.3,0,20.5,Partially cloudy,8.6,28.6,63.87
10/8/2011,28.9,36.1,0,20.5,Clear,9.7,22.2,62.2
10/9/2011,28.6,34.2,0,14.8,Partially cloudy,6,25.7,64.06
10/10/2011,28.7,35.7,0,18.4,Partially cloudy,8.7,33.9,68.64
10/11/2011,28.6,35.5,0,252,Partially cloudy,9.2,26.2,66.21
10/12/2011,28.2,35.8,0,25.9,Clear,9.6,16.3,65.75
10/13/2011,28.7,35.3,0,25.9,Clear,7.9,17.4,59.42
10/14/2011,28.6,34,0,16.6,Clear,9.3,18.1,57.99
10/15/2011,28.5,34.3,0,22.3,Clear,9,21.6,64.7
10/16/2011,28.5,36.2,0,27.7,Clear,8.9,14.6,69.84
10/17/2011,29.2,36.1,0,29.5,Clear,9.2,23.6,67.46
10/18/2011,30.3,37.7,0,29.5,Clear,8.7,24.6,60.97
10/19/2011,28.9,35.8,0,27.9,Clear,8.2,20.4,67.25
10/20/2011,29.2,37,0,24.1,Partially cloudy,8.3,25.8,67.4
10/21/2011,30,37.3,0,25.9,Partially cloudy,8,30.5,64.85
10/22/2011,30.1,37.3,0,25.9,Partially cloudy,10,33.7,67.67
10/23/2011,29.5,37,0,22.3,Partially cloudy,10.4,35.5,68.79
10/24/2011,29,36.1,5.2,24.1,"Rain, Partially cloudy",8.5,34.6,73.66
10/25/2011,30.4,39.4,0,29.5,Partially cloudy,9.9,30.2,64.74
10/26/2011,29.8,38.3,0,20.5,Partially cloudy,8.9,36.6,67.53
10/27/2011,29.5,38,0,24.1,Partially cloudy,9.9,39.8,71.59
10/28/2011,30.3,38.3,0,24.1,Partially cloudy,10.2,39.8,64.81
10/29/2011,29.6,36.9,0,25.9,Partially cloudy,9.4,32.7,68.46
10/30/2011,28.3,37.4,9,22.2,"Rain, Partially cloudy",8.8,37.3,74.46
10/31/2011,29.7,37.4,0,24.1,Partially cloudy,7.8,33,67.58
11/1/2011,29.6,37.9,0,25.9,Partially cloudy,7.6,33.4,65.28
11/2/2011,30,37.7,0,20.5,Partially cloudy,8.8,41.4,65.45
11/3/2011,28.2,38.1,2,14.8,"Rain, Partially cloudy",6,41.5,74.66
11/4/2011,28.3,38.1,12,16.6,"Rain, Partially cloudy",7.6,34.5,75.35
11/5/2011,27.5,36.5,0,18.4,Partially cloudy,6.7,40.8,77.29
11/6/2011,27,36.2,0,16.6,Partially cloudy,5.6,39.1,81.44
11/7/2011,26.1,33.5,15,18.5,"Rain, Partially cloudy",5.3,47.7,83.78
11/8/2011,27.1,34.6,14.3,29.5,"Rain, Partially cloudy",7.9,55.7,77.58
11/9/2011,26.6,33.6,33,14.8,"Rain, Partially cloudy",9.5,50.8,83.34
11/10/2011,27.8,37.7,0,18.4,Partially cloudy,10.1,41,80.02
11/11/2011,29,37.6,0,18.4,Partially cloudy,8.6,36.4,73.61
11/12/2011,29.4,36.8,0,18.4,Partially cloudy,8.6,29.5,69.88
11/13/2011,28.5,39.3,0,17.6,Partially cloudy,7.7,34.1,72.84
11/14/2011,28.7,38.1,0,20.5,Partially cloudy,8.5,32,71.89
11/15/2011,27.9,38.3,2,18.4,"Rain, Partially cloudy",6,48.7,76.37
11/16/2011,29.3,37.7,0,18.4,Partially cloudy,8.6,35.4,70.73
11/17/2011,29.7,38.1,0,16.6,Partially cloudy,9.4,35.4,68.84
11/18/2011,28.2,40.7,55.2,16.6,"Rain, Partially cloudy",8.8,42.1,78.57
11/19/2011,27.9,39.9,0,17.5,Partially cloudy,5.5,37.1,79.29
11/20/2011,27.4,38.2,0,18.4,Partially cloudy,6.8,34.8,80.98
11/21/2011,26.9,36.1,0,20.5,Partially cloudy,7.2,37.5,79.97
11/22/2011,26,37.9,81,31.3,"Rain, Partially cloudy",4.8,47.2,86.73
11/23/2011,27,36,1,14.8,"Rain, Partially cloudy",6.6,36.3,82
11/24/2011,28.7,38.1,0,20.5,Partially cloudy,8.5,36.8,75.39
11/25/2011,29.3,36,0,18.6,Partially cloudy,9.8,34.6,69.09
11/26/2011,29.9,37,0,16.6,Clear,9.3,23.5,65.7
11/27/2011,31.2,40.6,0,25.9,Partially cloudy,9.5,28.6,65.02
11/28/2011,29.2,39.3,0.1,18.4,"Rain, Partially cloudy",9.1,40.7,75.68
11/29/2011,27.4,36.2,14,18.4,"Rain, Partially cloudy",9,51.2,85.12
11/30/2011,28,39.5,10,18.4,"Rain, Partially cloudy",10.5,41.5,82.36
12/1/2011,29.9,38.7,0,14.8,Partially cloudy,10.1,33.2,72.55
12/2/2011,29,42.3,0,18.4,Partially cloudy,9.1,26.7,75.5
12/3/2011,27.5,39.4,14,18.4,"Rain, Partially cloudy",9.6,34.5,79.72
12/4/2011,27.7,38.2,0,16.6,Partially cloudy,10.5,43.9,77.57
12/5/2011,27.6,38,0,20.5,Partially cloudy,9,37.3,76.01
12/6/2011,25.6,36.5,5,22.3,"Rain, Partially cloudy",7.6,49.3,85.24
12/7/2011,26.9,38.1,40,25.9,"Rain, Partially cloudy",6.6,43.1,79.52
12/8/2011,28.5,37.5,0,14.8,Partially cloudy,18.6,33.5,76.03
12/9/2011,28.2,37,0,14.8,Partially cloudy,9.4,32.6,74.81
12/10/2011,27.3,39.3,18,14.8,"Rain, Partially cloudy",8.2,37,81.68
12/11/2011,27.8,37.9,0,16.6,Partially cloudy,8.2,38.5,78.1
12/12/2011,28,36.5,0.2,14.8,"Rain, Partially cloudy",9.7,35.2,77.44
12/13/2011,28.2,37.8,0,14.8,Partially cloudy,8.1,34.5,79.23
12/14/2011,28.6,39.4,0,22.3,Partially cloudy,8.3,34.2,76.48
12/15/2011,27.2,36.8,8,20.5,"Rain, Partially cloudy",8.4,46.3,79.17
12/16/2011,27.2,36.2,0,22.3,Partially cloudy,8.9,40.3,81.96
12/17/2011,26.3,36.5,68,27.7,"Rain, Partially cloudy",6.6,48.7,86.93
12/18/2011,26.9,40.3,8,16.6,"Rain, Partially cloudy",8.6,44.9,84.77
12/19/2011,28.1,36.5,0,18.4,Partially cloudy,9.2,38.5,80.48
12/20/2011,27.3,37.9,14,20.5,"Rain, Partially cloudy",7.4,39.4,82.44
12/21/2011,27.5,37,18,16.6,"Rain, Partially cloudy",9.1,37.5,83.44
12/22/2011,27.8,39.1,7.9,20.5,"Rain, Partially cloudy",9.9,50,81.72
12/23/2011,27.8,40.7,0,40.7,Partially cloudy,7.2,37.3,81.74
12/24/2011,27.1,40.8,0.4,9.4,"Rain, Partially cloudy",9.2,46.7,85.15
12/25/2011,26.6,37.9,42.9,18.4,"Rain, Partially cloudy",6.4,44.7,87.61
12/26/2011,27.3,39.2,68.7,20.5,"Rain, Partially cloudy",8.3,48.2,84.03
12/27/2011,28.8,38,0,16.6,Partially cloudy,10.4,38.2,74.21
12/28/2011,28.4,38.3,0,17.2,Partially cloudy,14.1,43.9,75.11
12/29/2011,28.4,36.1,0,13,Partially cloudy,10.5,40.3,71.93
12/30/2011,28.2,36.8,0.8,14.8,"Rain, Partially cloudy",10.1,60.2,74.04
12/31/2011,26.2,39.3,54,25.9,"Rain, Partially cloudy",7.4,53.8,88.6
1/1/2012,26.8,36.2,63.5,32.4,"Rain, Partially cloudy",7.2,48.2,84.85
1/2/2012,26.8,36.5,4.7,25.9,"Rain, Partially cloudy",9.3,45,83.65
1/3/2012,27.7,37.9,0,18.4,Partially cloudy,9.1,35.9,76.52
1/4/2012,27.4,35.9,8.9,16.6,"Rain, Partially cloudy",9.3,54.7,81.77
1/5/2012,27.3,38,1.1,22.3,"Rain, Partially cloudy",9.2,58.8,80.89
1/6/2012,27.2,37.9,0.5,24.1,"Rain, Partially cloudy",10.2,41.8,80.33
1/7/2012,27.3,35.6,20,27.7,"Rain, Partially cloudy",10.3,45.1,78.27
1/8/2012,26.9,37.9,0,27.7,Partially cloudy,10.2,42.9,81.25
1/9/2012,26.6,37.1,17,27.7,"Rain, Partially cloudy",9.3,45.1,80.87
1/10/2012,27.3,37.7,3,24.1,"Rain, Partially cloudy",8.1,40.9,82.3
1/11/2012,26.8,35.4,5.2,25.9,"Rain, Partially cloudy",8.5,57.5,81.53
1/12/2012,26.5,36.5,14.2,16.6,"Rain, Partially cloudy",9,43.9,83.91
1/13/2012,26.3,36.5,8.9,22.3,"Rain, Partially cloudy",8.4,39.2,86.05
1/14/2012,25,35.1,46,20.5,"Rain, Partially cloudy",7.4,56.4,88.97
1/15/2012,25.2,34.7,41.3,18.4,"Rain, Partially cloudy",8.9,44.9,81.4
1/16/2012,26.6,34.7,0,13,Partially cloudy,8.7,39.4,85.14
1/17/2012,26.5,34.2,24,11.2,"Rain, Partially cloudy",10,49.6,90.01
1/18/2012,26.6,36.8,1,25.9,"Rain, Partially cloudy",7.5,37.7,84.68
1/19/2012,26.1,36.1,47,22.3,"Rain, Partially cloudy",4.6,43.6,85.45
1/20/2012,27.3,35.2,0.5,24.1,"Rain, Partially cloudy",9,43.2,78.36
1/21/2012,25.6,35.5,45,28.4,"Rain, Partially cloudy",8.3,49.7,86.1
1/22/2012,27.6,35.5,0,27.7,Partially cloudy,10,39.9,76.71
1/23/2012,26.6,36.8,14.3,27.7,"Rain, Partially cloudy",9.1,58.9,81.26
1/24/2012,27.2,36.5,1,35.3,"Rain, Partially cloudy",10.2,46.9,78.33
1/25/2012,26.9,35.6,6.4,46.4,"Rain, Partially cloudy",8.3,41.2,81.92
1/26/2012,28.1,36.5,0.4,46.4,"Rain, Partially cloudy",8.7,39.2,76.37
1/27/2012,27.4,35.6,5.3,25.9,"Rain, Partially cloudy",8.8,41,79.9
1/28/2012,28.8,37.9,3,25.9,"Rain, Partially cloudy",10.2,52,76.26
1/29/2012,27.3,37.7,17.3,27.7,"Rain, Partially cloudy",8.8,64.6,82.89
1/30/2012,25.3,31.3,74.5,13,"Rain, Partially cloudy",8,43.1,88.47
1/31/2012,26.6,35.1,12,24.7,"Rain, Partially cloudy",6.3,50.9,85.22
2/1/2012,26.5,36.1,7.3,13,"Rain, Partially cloudy",5.3,58.7,86.69
2/2/2012,25.9,35.3,45.8,20.5,"Rain, Partially cloudy",5.9,65.2,87.73
2/3/2012,25.3,32.1,6,22.3,"Rain, Partially cloudy",6.2,62.6,90.04
2/4/2012,25.4,32,0.4,18.4,"Rain, Partially cloudy",10.4,61.2,86.34
2/5/2012,28.4,37,0,20.5,Partially cloudy,9.5,42.2,74.92
2/6/2012,26.4,36.5,30,33.5,"Rain, Partially cloudy",4.8,44.4,88.58
2/7/2012,27.9,37,7.5,22.3,"Rain, Partially cloudy",7,45,80.69
2/8/2012,27.6,37.7,0,18.4,Partially cloudy,7.8,40.3,81.62
2/9/2012,27.3,38,33,29.5,"Rain, Partially cloudy",7.2,40.5,82.9
2/10/2012,27.8,36.7,0,14.8,Partially cloudy,9.5,48,78.9
2/11/2012,28.1,36.5,0,16.6,Partially cloudy,9.3,39.1,80.12
2/12/2012,26.8,36.6,0,27.7,Partially cloudy,7.1,46.1,84.3
2/13/2012,29.1,37.9,0,18.4,Partially cloudy,8.6,38.1,74.55
2/14/2012,29.4,37,0,16.6,Partially cloudy,8.7,37,72.87
2/15/2012,29.2,39.3,0,13,Partially cloudy,7.9,37.3,72.68
2/16/2012,27.7,38,1,18.4,"Rain, Partially cloudy",9.3,41.5,78.56
2/17/2012,27.8,37.3,16,16.6,"Rain, Partially cloudy",7.4,41.9,75.97
2/18/2012,26.8,33.8,1,18.4,"Rain, Partially cloudy",7.1,43.1,81.71
2/19/2012,26.9,35.5,0,20.5,Partially cloudy,8.6,41.7,80.44
2/20/2012,26.7,35.2,3.2,18.4,"Rain, Partially cloudy",8.5,45.4,80.64
2/21/2012,27.2,36.5,0,13,Partially cloudy,9.1,32.9,77.63
2/22/2012,28.7,37,0,18.4,Partially cloudy,7.4,36.3,73.62
2/23/2012,28.5,37.4,0,14.8,Partially cloudy,9.4,35.5,75.07
2/24/2012,28.1,40.7,3,16.6,"Rain, Partially cloudy",7.7,43.5,78.51
2/25/2012,27.8,38.5,16,16.6,"Rain, Partially cloudy",8.1,51.6,80.26
2/26/2012,27.6,40.6,0.1,14.8,"Rain, Partially cloudy",9,37.8,78.55
2/27/2012,26.6,37,18,16.6,"Rain, Partially cloudy",8.2,33.4,80.08
2/28/2012,27.3,36.7,0,13,Partially cloudy,9.7,32.9,78.05
2/29/2012,26.7,34.5,22.8,14.8,"Rain, Partially cloudy",6.2,50.6,86.07
3/1/2012,28,36.8,0,21.7,Partially cloudy,8.3,43.4,73.98
3/2/2012,27.3,38,35,22.3,"Rain, Partially cloudy",9,52.5,78.41
3/3/2012,27.7,34.6,0,13,Partially cloudy,10,40.7,74.29
3/4/2012,27.8,35.3,0,24.1,Partially cloudy,10,41.9,75.4
3/5/2012,26.5,35.6,13.8,18.4,"Rain, Partially cloudy",9.2,52.4,82.02
3/6/2012,26.9,34.3,29,33.5,"Rain, Partially cloudy",6.5,53.5,80.66
3/7/2012,26.6,34.7,3,11.2,"Rain, Partially cloudy",7.8,38.4,79.56
3/8/2012,26.8,33.1,0,24.1,Partially cloudy,8.9,50.7,79.65
3/9/2012,28.2,36.8,2.5,27.7,"Rain, Partially cloudy",10,55.5,73.22
3/10/2012,26.5,32.2,2,24.1,"Rain, Partially cloudy",9.7,45,80.25
3/11/2012,25.6,34.2,21.5,37.1,"Rain, Partially cloudy",7.5,44.2,82.09
3/12/2012,27.1,35.6,1,29.5,"Rain, Partially cloudy",8.9,51.3,81.41
3/13/2012,26.1,34.5,11,27.7,"Rain, Partially cloudy",7.9,52.9,85.57
3/14/2012,27,35.1,0.8,38.9,"Rain, Partially cloudy",9.1,51.7,81.25
3/15/2012,26.9,34.4,16,44.3,"Rain, Partially cloudy",10.3,48.2,81.88
3/16/2012,27.1,35.2,18.9,27.7,"Rain, Partially cloudy",9.4,44,80.2
3/17/2012,27,34.6,0,31.3,Partially cloudy,10.2,44.2,81.14
3/18/2012,27.8,35.1,0,24.1,Partially cloudy,7.6,53.3,79.08
3/19/2012,26.8,36.7,16,25.9,"Rain, Partially cloudy",6.6,46.1,81.12
3/20/2012,26.7,31.8,0,27.7,Partially cloudy,9.7,49.5,75.62
3/21/2012,27.4,35.1,0,16.6,Partially cloudy,9.8,39.7,71.92
3/22/2012,28.2,36.7,0.4,16.6,"Rain, Partially cloudy",10.1,45.2,73.79
3/23/2012,26.8,36.7,7,20.5,"Rain, Partially cloudy",8.9,45.9,82.05
3/24/2012,28.5,37.7,0,22.3,Partially cloudy,9,34.7,76.35
3/25/2012,27.6,36.7,0,14.2,Partially cloudy,7.4,36.3,78.87
3/26/2012,27.8,37,0.3,14.8,"Rain, Partially cloudy",9,41.8,78.43
3/27/2012,27.9,36.5,0,18.4,Partially cloudy,8.9,29.8,72.83
3/28/2012,28.7,37.9,0,13,Partially cloudy,9.1,34.4,71.45
3/29/2012,28.3,36.8,9.9,18.4,"Rain, Partially cloudy",9.1,26.5,69.34
3/30/2012,27.8,36.5,0,16.6,Partially cloudy,7.9,27.9,75.33
3/31/2012,27.5,35.5,0,16.6,Partially cloudy,8.3,34.6,78.29
4/1/2012,28,36.7,0.2,20.5,"Rain, Partially cloudy",10.1,38.2,78.25
4/2/2012,27.4,36,37,20.5,"Rain, Partially cloudy",9.7,49.7,82.1
4/3/2012,27.9,36.3,2,27.7,"Rain, Partially cloudy",10.3,40.6,78.68
4/4/2012,26.7,35.7,13,16.6,"Rain, Partially cloudy",12.3,39.9,82.26
4/5/2012,26.7,34,1.2,18.4,"Rain, Partially cloudy",16.6,48.8,80.21
4/6/2012,27.6,35.1,0,16.6,Partially cloudy,8.5,32.5,78.64
4/7/2012,28,36,0,16.6,Partially cloudy,9,37.8,77.91
4/8/2012,27.6,36.5,18.5,22.3,"Rain, Partially cloudy",9.9,46.9,80.11
4/9/2012,28.4,34.8,0,24.1,Partially cloudy,10.4,33,72.53
4/10/2012,28.5,35.9,0,20.5,Clear,10.4,22.9,73.61
4/11/2012,28.3,36.7,0,16.6,Partially cloudy,8.7,30.5,74.13
4/12/2012,28.5,35.7,0,22.3,Partially cloudy,8.9,33.5,73.06
4/13/2012,28.6,36.6,0,24.1,Partially cloudy,9,33.1,73.56
4/14/2012,28.8,36.5,0,20.5,Partially cloudy,10.5,30.8,74.52
4/15/2012,28.5,37.2,9,20.5,"Rain, Partially cloudy",10.6,35.4,78.44
4/16/2012,28.5,37.9,5,20.5,"Rain, Partially cloudy",10,36.6,79.57
4/17/2012,28.8,36.7,0,18.4,Partially cloudy,8.5,33.4,76.68
4/18/2012,29,37.5,0,18.4,Partially cloudy,7.7,30.5,73.85
4/19/2012,28.6,37.9,0,18.4,Partially cloudy,8.7,32.7,75.96
4/20/2012,28.5,39.3,0,14.2,Partially cloudy,8.8,42.6,78.41
4/21/2012,28.5,37,0,24.1,Partially cloudy,8,39.7,75.16
4/22/2012,27.7,37.9,0.3,14.8,"Rain, Partially cloudy",9.4,41.5,75.14
4/23/2012,28.5,35.5,0,16.6,Partially cloudy,9.6,27.9,71.09
4/24/2012,28.3,36.4,0.5,16.8,"Rain, Partially cloudy",7.9,39.3,75.27
4/25/2012,29.2,38,0,16.6,Partially cloudy,8.2,32.9,73.65
4/26/2012,28.5,39.5,0,63,Partially cloudy,8.6,37.1,76.87
4/27/2012,28.8,39.2,6,14.8,"Rain, Partially cloudy",7.1,33.9,73.46
4/28/2012,28.5,37,2.2,22.3,"Rain, Partially cloudy",9.9,39,78.03
4/29/2012,28.2,39.1,11,22.3,"Rain, Partially cloudy",9.2,50.4,81.53
4/30/2012,27.8,38.2,2,27.7,"Rain, Partially cloudy",9,38,80.48
5/1/2012,28.6,37.7,3,14.8,"Rain, Partially cloudy",9.3,42.7,74.66
5/2/2012,28.5,38,0,18.4,Partially cloudy,8.3,37.7,76.71
5/3/2012,28.7,36.8,0,16.6,Partially cloudy,10.1,28.6,68.96
5/4/2012,27.2,36.5,6,16.6,"Rain, Partially cloudy",9.1,53.5,81.87
5/5/2012,28.7,36.7,0,24.1,Partially cloudy,10.5,38,76.19
5/6/2012,28.6,37.9,0,18.4,Partially cloudy,10,46.8,74.68
5/7/2012,27,37.7,27.9,20.5,"Rain, Partially cloudy",9.3,42.3,79.27
5/8/2012,28.5,35.8,0,14.8,Partially cloudy,8.3,39.3,73.98
