,var1(t-1),var2(t-1),var3(t-1),var4(t-1),var5(t-1),var6(t-1),var7(t-1),var8(t-1),var9(t-1),var10(t-1),var11(t-1),var1(t),var2(t),var3(t),var4(t),var5(t),var6(t),var7(t),var8(t),var9(t),var10(t),var11(t)
5329,0.24521065,0.8219178,0.46666646,0.45183176,0.0,0.026028728,0.3909118,0.1884984,0.28210312,0.464581,0.4,0.24521065,0.89041096,0.5555556,0.46947083,0.0,0.036181014,0.30994117,0.20766775,0.3043478,0.45340788,0.4
5330,0.24521065,0.89041096,0.5555556,0.46947083,0.0,0.036181014,0.30994117,0.20766775,0.3043478,0.45340788,0.4,0.2720306,0.89041096,0.5666666,0.49525103,0.0,0.04395723,0.28014708,0.20447285,0.3913043,0.4368714,0.4
5331,0.2720306,0.89041096,0.5666666,0.49525103,0.0,0.04395723,0.28014708,0.20447285,0.3913043,0.4368714,0.4,0.24521065,0.9246575,0.5444443,0.46268657,0.0,0.050545413,0.29326472,0.21725242,0.32760364,0.3649161,0.4
5332,0.24521065,0.9246575,0.5444443,0.46268657,0.0,0.050545413,0.29326472,0.21725242,0.32760364,0.3649161,0.4,0.24904215,0.7876712,0.44444442,0.4423338,0.0,0.026028728,0.39808825,0.18210863,0.289181,0.40402222,0.4
5333,0.24904215,0.7876712,0.44444442,0.4423338,0.0,0.026028728,0.39808825,0.18210863,0.289181,0.40402222,0.4,0.28352487,0.75342464,0.42222214,0.45725918,0.0,0.024084672,0.44852942,0.15974441,0.25581393,0.42681563,0.4
5334,0.28352487,0.75342464,0.42222214,0.45725918,0.0,0.024084672,0.44852942,0.15974441,0.25581393,0.42681563,0.4,0.2720306,0.8219178,0.45555544,0.46947083,0.0,0.027972782,0.4354412,0.18210863,0.27401415,0.43195522,0.4
5335,0.2720306,0.8219178,0.45555544,0.46947083,0.0,0.027972782,0.4354412,0.18210863,0.27401415,0.43195522,0.4,0.2681992,0.7876712,0.4333334,0.4559023,0.0,0.026028728,0.42279413,0.17891376,0.24165824,0.45743,0.0
5336,0.2681992,0.7876712,0.4333334,0.4559023,0.0,0.026028728,0.42279413,0.17891376,0.24165824,0.45743,0.0,0.23754787,0.7876712,0.4333334,0.43826324,0.0,0.029916838,0.43052945,0.19808306,0.28210312,0.39374292,0.4
5337,0.23754787,0.7876712,0.4333334,0.43826324,0.0,0.029916838,0.43052945,0.19808306,0.28210312,0.39374292,0.4,0.23371649,0.75342464,0.32222223,0.43283582,0.0,0.026028728,0.4420294,0.19808306,0.28715873,0.4064803,0.4
5338,0.23371649,0.75342464,0.32222223,0.43283582,0.0,0.026028728,0.4420294,0.19808306,0.28715873,0.4064803,0.4,0.20689654,0.7876712,0.3777778,0.4287653,0.0,0.029916838,0.40441176,0.1884984,0.28008085,0.3421229,0.4
5339,0.20689654,0.7876712,0.3777778,0.4287653,0.0,0.029916838,0.40441176,0.1884984,0.28008085,0.3421229,0.4,0.24521065,0.7876712,0.41111112,0.4396201,0.0,0.034128956,0.32085294,0.18530352,0.29726994,0.35374284,0.4
5340,0.24521065,0.7876712,0.41111112,0.4396201,0.0,0.034128956,0.32085294,0.18530352,0.29726994,0.35374284,0.4,0.24137938,0.75342464,0.35555553,0.43283582,0.0,0.03186089,0.43911767,0.17891376,0.24873608,0.36424577,0.4
5341,0.24137938,0.75342464,0.35555553,0.43283582,0.0,0.03186089,0.43911767,0.17891376,0.24873608,0.36424577,0.4,0.24521065,0.75342464,0.31111097,0.4192673,0.0,0.026028728,0.49191177,0.17571886,0.28008085,0.31888258,0.4
5342,0.24521065,0.75342464,0.31111097,0.4192673,0.0,0.026028728,0.49191177,0.17571886,0.28008085,0.31888258,0.4,0.23754787,0.7191781,0.2777779,0.42740843,0.0,0.019872556,0.45802942,0.1629393,0.2679474,0.33139658,0.4
5343,0.23754787,0.7191781,0.2777779,0.42740843,0.0,0.019872556,0.45802942,0.1629393,0.2679474,0.33139658,0.4,0.23371649,0.7191781,0.2888887,0.42605156,0.0,0.02214062,0.46802944,0.1629393,0.2082912,0.40782118,0.0
5344,0.23371649,0.7191781,0.2888887,0.42605156,0.0,0.02214062,0.46802944,0.1629393,0.2082912,0.40782118,0.0,0.2758621,0.75342464,0.38888884,0.4450475,0.0,0.024084672,0.4864412,0.17252396,0.2578362,0.3881563,0.4
5345,0.2758621,0.75342464,0.38888884,0.4450475,0.0,0.024084672,0.4864412,0.17252396,0.2578362,0.3881563,0.4,0.2758621,0.75342464,0.45555544,0.45047492,0.0,0.02214062,0.42838234,0.16932909,0.23862487,0.3805586,0.0
5346,0.2758621,0.75342464,0.45555544,0.45047492,0.0,0.02214062,0.42838234,0.16932909,0.23862487,0.3805586,0.0,0.2758621,0.8219178,0.48888898,0.45725918,0.0,0.024084672,0.40808824,0.17571886,0.33265924,0.43307257,0.4
5347,0.2758621,0.8219178,0.48888898,0.45725918,0.0,0.024084672,0.40808824,0.17571886,0.33265924,0.43307257,0.4,0.2720306,0.7876712,0.44444442,0.4477612,0.0,0.027972782,0.4212059,0.17571886,0.31142566,0.41832387,0.4
5348,0.2720306,0.7876712,0.44444442,0.4477612,0.0,0.027972782,0.4212059,0.17571886,0.31142566,0.41832387,0.4,0.2720306,0.7876712,0.44444442,0.4477612,0.0,0.027972782,0.44479412,0.17891376,0.289181,0.40245795,0.4
5349,0.2720306,0.7876712,0.44444442,0.4477612,0.0,0.027972782,0.44479412,0.17891376,0.289181,0.40245795,0.4,0.2720306,0.7876712,0.45555544,0.45047492,0.0,0.029916838,0.42144117,0.17252396,0.2537917,0.36871505,0.4
5350,0.2720306,0.7876712,0.45555544,0.45047492,0.0,0.029916838,0.42144117,0.17252396,0.2537917,0.36871505,0.4,0.23371649,0.75342464,0.34444427,0.4423338,0.0,0.026028728,0.46841174,0.17252396,0.23356926,0.4004469,0.0
5351,0.23371649,0.75342464,0.34444427,0.4423338,0.0,0.026028728,0.46841174,0.17252396,0.23356926,0.4004469,0.0,0.23371649,0.75342464,0.36666656,0.42469472,0.0,0.026028728,0.41597056,0.18210863,0.33265924,0.33854735,0.4
5352,0.23371649,0.75342464,0.36666656,0.42469472,0.0,0.026028728,0.41597056,0.18210863,0.33265924,0.33854735,0.4,0.24521065,0.75342464,0.3777778,0.43012214,0.0,0.02926882,0.4642059,0.1661342,0.24772498,0.37139654,0.4
5353,0.24521065,0.75342464,0.3777778,0.43012214,0.0,0.02926882,0.4642059,0.1661342,0.24772498,0.37139654,0.4,0.27969348,0.75342464,0.42222214,0.4477612,0.0,0.02214062,0.40558824,0.16932909,0.2952477,0.36290503,0.4
5354,0.27969348,0.75342464,0.42222214,0.4477612,0.0,0.02214062,0.40558824,0.16932909,0.2952477,0.36290503,0.4,0.24521065,0.75342464,0.35555553,0.42469472,0.0,0.02214062,0.46891177,0.17571886,0.29221433,0.36044693,0.4
5355,0.24521065,0.75342464,0.35555553,0.42469472,0.0,0.02214062,0.46891177,0.17571886,0.29221433,0.36044693,0.4,0.2681992,0.7191781,0.3777778,0.4341927,0.0,0.024732692,0.45044118,0.1661342,0.26188067,0.31083786,0.4
5356,0.2681992,0.7191781,0.3777778,0.4341927,0.0,0.024732692,0.45044118,0.1661342,0.26188067,0.31083786,0.4,0.24137938,0.7191781,0.35555553,0.4423338,0.0,0.024084672,0.4624118,0.17571886,0.23963597,0.32983232,0.0
5357,0.24137938,0.7191781,0.35555553,0.4423338,0.0,0.024084672,0.4624118,0.17571886,0.23963597,0.32983232,0.0,0.2720306,0.75342464,0.35555553,0.4396201,0.0,0.08985851,0.5552059,0.1629393,0.30940342,0.44558644,0.4
5358,0.2720306,0.75342464,0.35555553,0.4396201,0.0,0.08985851,0.5552059,0.1629393,0.30940342,0.44558644,0.4,0.2720306,0.75342464,0.44444442,0.4477612,0.0,0.026028728,0.39023528,0.15974441,0.29726994,0.39575422,0.4
5359,0.2720306,0.75342464,0.44444442,0.4477612,0.0,0.026028728,0.39023528,0.15974441,0.29726994,0.39575422,0.4,0.2720306,0.7876712,0.44444442,0.4477612,0.0,0.026028728,0.40252942,0.1661342,0.33265924,0.4111731,0.4
5360,0.2720306,0.7876712,0.44444442,0.4477612,0.0,0.026028728,0.40252942,0.1661342,0.33265924,0.4111731,0.4,0.2720306,0.75342464,0.39999986,0.42198104,0.0,0.022032617,0.41861767,0.15974441,0.29726994,0.29810047,0.4
5361,0.2720306,0.75342464,0.39999986,0.42198104,0.0,0.022032617,0.41861767,0.15974441,0.29726994,0.29810047,0.4,0.2720306,0.75342464,0.42222214,0.43283582,0.0,0.026028728,0.45958823,0.15974441,0.3185035,0.27754188,0.4
5362,0.2720306,0.75342464,0.42222214,0.43283582,0.0,0.026028728,0.45958823,0.15974441,0.3185035,0.27754188,0.4,0.31034482,0.7876712,0.45555544,0.4287653,0.0,0.029916838,0.39755884,0.16932909,0.26996964,0.2324022,0.4
5363,0.31034482,0.7876712,0.45555544,0.4287653,0.0,0.029916838,0.39755884,0.16932909,0.26996964,0.2324022,0.4,0.2720306,0.75342464,0.38888884,0.4396201,0.0,0.027972782,0.4552353,0.1629393,0.27098078,0.33251393,0.4
5364,0.2720306,0.75342464,0.38888884,0.4396201,0.0,0.027972782,0.4552353,0.1629393,0.27098078,0.33251393,0.4,0.31034482,0.7191781,0.42222214,0.46404344,0.0,0.027972782,0.46176472,0.1661342,0.2942366,0.30949724,0.4
5365,0.31034482,0.7191781,0.42222214,0.46404344,0.0,0.027972782,0.46176472,0.1661342,0.2942366,0.30949724,0.4,0.2720306,0.7191781,0.34444427,0.42062417,0.0,0.027972782,0.46879414,0.17252396,0.29120323,0.22748601,0.4
5366,0.2720306,0.7191781,0.34444427,0.42062417,0.0,0.027972782,0.46879414,0.17252396,0.29120323,0.22748601,0.4,0.31034482,0.6849315,0.34444427,0.4287653,0.0,0.026028728,0.46694118,0.17571886,0.281092,0.2625698,0.4
5367,0.31034482,0.6849315,0.34444427,0.4287653,0.0,0.026028728,0.46694118,0.17571886,0.281092,0.2625698,0.4,0.2720306,0.7191781,0.38888884,0.43283582,0.0,0.024084672,0.35182354,0.17571886,0.26693627,0.26435757,0.4
5368,0.2720306,0.7191781,0.38888884,0.43283582,0.0,0.024084672,0.35182354,0.17571886,0.26693627,0.26435757,0.4,0.31034482,0.75342464,0.46666646,0.4287653,0.0,0.03186089,0.4216177,0.17891376,0.22851364,0.17452514,0.0
5369,0.31034482,0.75342464,0.46666646,0.4287653,0.0,0.03186089,0.4216177,0.17891376,0.22851364,0.17452514,0.0,0.31034482,0.75342464,0.4333334,0.43012214,0.0,0.029916838,0.42544118,0.17252396,0.18503538,0.22748601,0.0
5370,0.31034482,0.75342464,0.4333334,0.43012214,0.0,0.029916838,0.42544118,0.17252396,0.18503538,0.22748601,0.0,0.34865904,0.7191781,0.42222214,0.4341927,0.0,0.029916838,0.4274118,0.1629393,0.25682506,0.23284912,0.4
5371,0.34865904,0.7191781,0.42222214,0.4341927,0.0,0.029916838,0.4274118,0.1629393,0.25682506,0.23284912,0.4,0.31034482,0.75342464,0.45555544,0.45454547,0.0,0.027972782,0.5630294,0.17252396,0.32558137,0.21720672,0.4
5372,0.31034482,0.75342464,0.45555544,0.45454547,0.0,0.027972782,0.5630294,0.17252396,0.32558137,0.21720672,0.4,0.2681992,0.79452056,0.36666656,0.4423338,0.0,0.02214062,0.41632354,0.1884984,0.4954499,0.39955306,0.4
5373,0.2681992,0.79452056,0.36666656,0.4423338,0.0,0.02214062,0.41632354,0.1884984,0.4954499,0.39955306,0.4,0.29885054,0.7191781,0.3777778,0.45047492,0.0,0.03250891,0.5772941,0.15974441,0.273003,0.4008937,0.4
5374,0.29885054,0.7191781,0.3777778,0.45047492,0.0,0.03250891,0.5772941,0.15974441,0.273003,0.4008937,0.4,0.27969348,0.8458904,0.5999999,0.44911805,0.0,0.03186089,0.35367647,0.19169329,0.2042467,0.3112849,0.0
5375,0.27969348,0.8458904,0.5999999,0.44911805,0.0,0.03186089,0.35367647,0.19169329,0.2042467,0.3112849,0.0,0.2720306,0.80136985,0.5555556,0.45725918,0.0,0.03186089,0.29135293,0.19169329,0.26693627,0.36446917,0.4
5376,0.2720306,0.80136985,0.5555556,0.45725918,0.0,0.03186089,0.29135293,0.19169329,0.26693627,0.36446917,0.4,0.29501915,0.8219178,0.5666666,0.4789688,0.0,0.029916838,0.38311765,0.17571886,0.31547016,0.31687152,0.4
5377,0.29501915,0.8219178,0.5666666,0.4789688,0.0,0.029916838,0.38311765,0.17571886,0.31547016,0.31687152,0.4,0.3218391,0.7876712,0.48888898,0.4423338,0.0,0.029916838,0.4753824,0.1661342,0.28210312,0.19977653,0.4
5378,0.3218391,0.7876712,0.48888898,0.4423338,0.0,0.029916838,0.4753824,0.1661342,0.28210312,0.19977653,0.4,0.31034482,0.75342464,0.42222214,0.4341927,0.0,0.02214062,0.5081765,0.19169329,0.30232558,0.24022341,0.4
5379,0.31034482,0.75342464,0.42222214,0.4341927,0.0,0.02214062,0.5081765,0.19169329,0.30232558,0.24022341,0.4,0.31034482,0.7191781,0.45555544,0.4396201,0.0,0.026028728,0.48499998,0.15654953,0.20222446,0.20536315,0.0
5380,0.31034482,0.7191781,0.45555544,0.4396201,0.0,0.026028728,0.48499998,0.15654953,0.20222446,0.20536315,0.0,0.31034482,0.75342464,0.4333334,0.44097695,0.0,0.027972782,0.5156471,0.1629393,0.19716886,0.3267038,0.0
5381,0.31034482,0.75342464,0.4333334,0.44097695,0.0,0.027972782,0.5156471,0.1629393,0.19716886,0.3267038,0.0,0.38697314,0.75342464,0.52222204,0.4477612,0.0,0.026028728,0.44558823,0.17252396,0.17391303,0.17564237,0.0
5382,0.38697314,0.75342464,0.52222204,0.4477612,0.0,0.026028728,0.44558823,0.17252396,0.17391303,0.17564237,0.0,0.3141762,0.75342464,0.46666646,0.4287653,0.0,0.02214062,0.51402944,0.1661342,0.23862487,0.15932953,0.0
5383,0.3141762,0.75342464,0.46666646,0.4287653,0.0,0.02214062,0.51402944,0.1661342,0.23862487,0.15932953,0.0,0.34865904,0.7191781,0.42222214,0.45318863,0.0,0.027972782,0.47423533,0.17252396,0.28816986,0.29430163,0.4
5384,0.34865904,0.7191781,0.42222214,0.45318863,0.0,0.027972782,0.47423533,0.17252396,0.28816986,0.29430163,0.4,0.34865904,0.75342464,0.511111,0.45454547,0.0,0.029916838,0.48164704,0.17571886,0.28210312,0.25743008,0.4
5385,0.34865904,0.75342464,0.511111,0.45454547,0.0,0.029916838,0.48164704,0.17571886,0.28210312,0.25743008,0.4,0.34865904,0.7705479,0.5333333,0.4898236,0.0,0.027972782,0.4594706,0.1661342,0.2578362,0.32759774,0.4
5386,0.34865904,0.7705479,0.5333333,0.4898236,0.0,0.027972782,0.4594706,0.1661342,0.2578362,0.32759774,0.4,0.31034482,0.7876712,0.5444443,0.46404344,0.0,0.026028728,0.44170588,0.18530352,0.28816986,0.3318435,0.4
5387,0.31034482,0.7876712,0.5444443,0.46404344,0.0,0.026028728,0.44170588,0.18530352,0.28816986,0.3318435,0.4,0.34865904,0.7876712,0.511111,0.46404344,0.0,0.029916838,0.45179412,0.14376998,0.2861476,0.33899438,0.4
5388,0.34865904,0.7876712,0.511111,0.46404344,0.0,0.029916838,0.45179412,0.14376998,0.2861476,0.33899438,0.4,0.3180077,0.7876712,0.5,0.45454547,0.0,0.027972782,0.41876474,0.16932909,0.25581393,0.2759776,0.4
5389,0.3180077,0.7876712,0.5,0.45454547,0.0,0.027972782,0.41876474,0.16932909,0.25581393,0.2759776,0.4,0.38697314,0.7876712,0.52222204,0.46947083,0.0,0.022680635,0.47570592,0.15974441,0.2861476,0.29541898,0.4
5390,0.38697314,0.7876712,0.52222204,0.46947083,0.0,0.022680635,0.47570592,0.15974441,0.2861476,0.29541898,0.4,0.3141762,0.7876712,0.48888898,0.45183176,0.0,0.024084672,0.46279415,0.16932909,0.2861476,0.31731844,0.4
5391,0.3141762,0.7876712,0.48888898,0.45183176,0.0,0.024084672,0.46279415,0.16932909,0.2861476,0.31731844,0.4,0.31034482,0.7876712,0.511111,0.45454547,0.0,0.027972782,0.47032356,0.15654953,0.27805865,0.33117318,0.4
5392,0.31034482,0.7876712,0.511111,0.45454547,0.0,0.027972782,0.47032356,0.15654953,0.27805865,0.33117318,0.4,0.34865904,0.8219178,0.5444443,0.46947083,0.0,0.029916838,0.47100002,0.18210863,0.27906975,0.2554189,0.4
5393,0.34865904,0.8219178,0.5444443,0.46947083,0.0,0.029916838,0.47100002,0.18210863,0.27906975,0.2554189,0.4,0.3141762,0.7876712,0.48888898,0.45454547,0.0,0.022680635,0.46938235,0.1629393,0.30738118,0.28446925,0.4
5394,0.3141762,0.7876712,0.48888898,0.45454547,0.0,0.022680635,0.46938235,0.1629393,0.30738118,0.28446925,0.4,0.34865904,0.75342464,0.511111,0.4599729,0.0,0.024084672,0.5379706,0.15335464,0.30232558,0.22301674,0.4
5395,0.34865904,0.75342464,0.511111,0.4599729,0.0,0.024084672,0.5379706,0.15335464,0.30232558,0.22301674,0.4,0.39080453,0.7191781,0.5555556,0.46268657,0.0,0.019872556,0.53491175,0.15654953,0.2861476,0.14480436,0.4
5396,0.39080453,0.7191781,0.5555556,0.46268657,0.0,0.019872556,0.53491175,0.15654953,0.2861476,0.14480436,0.4,0.3563218,0.75342464,0.5333333,0.46675715,0.0,0.026028728,0.4505,0.18530352,0.22851364,0.23307252,0.0
5397,0.3563218,0.75342464,0.5333333,0.46675715,0.0,0.026028728,0.4505,0.18530352,0.22851364,0.23307252,0.0,0.42528737,0.7876712,0.6333332,0.48439622,0.0,0.024084672,0.48726472,0.1629393,0.26086956,0.19821227,0.4
5398,0.42528737,0.7876712,0.6333332,0.48439622,0.0,0.024084672,0.48726472,0.1629393,0.26086956,0.19821227,0.4,0.37547898,0.8219178,0.6333332,0.4735414,0.0,0.019872556,0.41679415,0.15335464,0.3215369,0.23709488,0.4
5399,0.37547898,0.8219178,0.6333332,0.4735414,0.0,0.019872556,0.41679415,0.15335464,0.3215369,0.23709488,0.4,0.3524903,0.8219178,0.5555556,0.46947083,0.0,0.029916838,0.5175,0.15974441,0.29120323,0.33899438,0.4
5400,0.3524903,0.8219178,0.5555556,0.46947083,0.0,0.029916838,0.5175,0.15974441,0.29120323,0.33899438,0.4,0.31034482,0.8219178,0.5777776,0.47761196,0.0,0.026028728,0.4351765,0.15335464,0.32558137,0.35932946,0.4
5401,0.31034482,0.8219178,0.5777776,0.47761196,0.0,0.026028728,0.4351765,0.15335464,0.32558137,0.35932946,0.4,0.3563218,0.8219178,0.6222222,0.48303935,0.0,0.024084672,0.46597058,0.14696486,0.30232558,0.36,0.4
5402,0.3563218,0.8219178,0.6222222,0.48303935,0.0,0.024084672,0.46597058,0.14696486,0.30232558,0.36,0.4,0.38314176,0.8561644,0.66666675,0.50746274,0.0,0.024084672,0.41052943,0.15015975,0.26693627,0.33251393,0.4
5403,0.38314176,0.8561644,0.66666675,0.50746274,0.0,0.024084672,0.41052943,0.15015975,0.26693627,0.33251393,0.4,0.3180077,0.8219178,0.61111116,0.4816825,0.0,0.04006912,0.41714707,0.16932909,0.29120323,0.37854743,0.4
5404,0.3180077,0.8219178,0.61111116,0.4816825,0.0,0.04006912,0.41714707,0.16932909,0.29120323,0.37854743,0.4,0.38697314,0.8219178,0.66666675,0.48575306,0.0,0.04006912,0.39935294,0.15974441,0.25480282,0.20357537,0.4
5405,0.38697314,0.8219178,0.66666675,0.48575306,0.0,0.04006912,0.39935294,0.15974441,0.25480282,0.20357537,0.4,0.38697314,0.8219178,0.61111116,0.4762551,0.0,0.029916838,0.41391176,0.15654953,0.3164813,0.2862569,0.4
5406,0.38697314,0.8219178,0.61111116,0.4762551,0.0,0.029916838,0.41391176,0.15654953,0.3164813,0.2862569,0.4,0.34865904,0.8219178,0.64444447,0.48575306,0.0,0.04006912,0.4095,0.15654953,0.289181,0.36312854,0.4
5407,0.34865904,0.8219178,0.64444447,0.48575306,0.0,0.04006912,0.4095,0.15654953,0.289181,0.36312854,0.4,0.34482765,0.8561644,0.6555555,0.48575306,0.0,0.03186089,0.34694117,0.1661342,0.36501515,0.3725139,0.4
5408,0.34482765,0.8561644,0.6555555,0.48575306,0.0,0.03186089,0.34694117,0.1661342,0.36501515,0.3725139,0.4,0.3524903,0.8561644,0.6777775,0.47489825,0.0,0.03186089,0.3627059,0.1661342,0.28008085,0.2728492,0.4
5409,0.3524903,0.8561644,0.6777775,0.47489825,0.0,0.03186089,0.3627059,0.1661342,0.28008085,0.2728492,0.4,0.38697314,0.8561644,0.6888888,0.48575306,0.0,0.027972782,0.45817646,0.18210863,0.27502525,0.20603347,0.4
5410,0.38697314,0.8561644,0.6888888,0.48575306,0.0,0.027972782,0.45817646,0.18210863,0.27502525,0.20603347,0.4,0.34865904,0.8219178,0.5888889,0.46947083,0.0,0.03186089,0.43138236,0.17891376,0.29120323,0.26212287,0.4
5411,0.34865904,0.8219178,0.5888889,0.46947083,0.0,0.03186089,0.43138236,0.17891376,0.29120323,0.26212287,0.4,0.33716476,0.8219178,0.5999999,0.48575306,0.0,0.029916838,0.3960294,0.1629393,0.28816986,0.3573184,0.4
5412,0.33716476,0.8219178,0.5999999,0.48575306,0.0,0.029916838,0.3960294,0.1629393,0.28816986,0.3573184,0.4,0.38697314,0.8561644,0.66666675,0.48575306,0.0,0.029916838,0.33632353,0.1661342,0.30535892,0.22994411,0.4
5413,0.38697314,0.8561644,0.66666675,0.48575306,0.0,0.029916838,0.33632353,0.1661342,0.30535892,0.22994411,0.4,0.38697314,0.8356164,0.6555555,0.49525103,0.0,0.024084672,0.46961766,0.1661342,0.2942366,0.28893852,0.4
5414,0.38697314,0.8356164,0.6555555,0.49525103,0.0,0.024084672,0.46961766,0.1661342,0.2942366,0.28893852,0.4,0.38697314,0.8561644,0.6888888,0.48032567,0.0,0.026028728,0.41711769,0.28115016,0.19211324,0.27977645,0.0
5415,0.38697314,0.8561644,0.6888888,0.48032567,0.0,0.026028728,0.41711769,0.28115016,0.19211324,0.27977645,0.0,0.38697314,0.8561644,0.66666675,0.46540028,0.0,0.024084672,0.40282357,0.17891376,0.28412536,0.23061442,0.4
5416,0.38697314,0.8561644,0.66666675,0.46540028,0.0,0.024084672,0.40282357,0.17891376,0.28412536,0.23061442,0.4,0.38697314,0.77397263,0.7333331,0.49932158,0.0,0.026028728,0.3622059,0.16932909,0.34782606,0.22100556,0.4
5417,0.38697314,0.77397263,0.7333331,0.49932158,0.0,0.026028728,0.3622059,0.16932909,0.34782606,0.22100556,0.4,0.41762447,0.8561644,0.79999995,0.468114,0.0,0.026028728,0.4815294,0.17252396,0.3134479,0.082905054,0.4
5418,0.41762447,0.8561644,0.79999995,0.468114,0.0,0.026028728,0.4815294,0.17252396,0.3134479,0.082905054,0.4,0.42528737,0.8219178,0.7222223,0.49253732,0.0,0.024084672,0.42205882,0.15335464,0.322548,0.23664796,0.4
5419,0.42528737,0.8219178,0.7222223,0.49253732,0.0,0.024084672,0.42205882,0.15335464,0.322548,0.23664796,0.4,0.34865904,0.8561644,0.70000005,0.4789688,0.0,0.026028728,0.40435293,0.16932909,0.2861476,0.25608933,0.4
5420,0.34865904,0.8561644,0.70000005,0.4789688,0.0,0.026028728,0.40435293,0.16932909,0.2861476,0.25608933,0.4,0.3563218,0.8219178,0.6888888,0.4816825,0.0,0.029916838,0.37891176,0.15974441,0.21536905,0.21787703,0.0
5421,0.3563218,0.8219178,0.6888888,0.4816825,0.0,0.029916838,0.37891176,0.15974441,0.21536905,0.21787703,0.0,0.3563218,0.8561644,0.7222223,0.4762551,0.0,0.03186089,0.3981765,0.17252396,0.25480282,0.16804469,0.4
5422,0.3563218,0.8561644,0.7222223,0.4762551,0.0,0.03186089,0.3981765,0.17252396,0.25480282,0.16804469,0.4,0.39080453,0.8219178,0.6777775,0.46268657,0.0,0.026028728,0.45258826,0.13738021,0.21132456,0.21072626,0.0
5423,0.39080453,0.8219178,0.6777775,0.46268657,0.0,0.026028728,0.45258826,0.13738021,0.21132456,0.21072626,0.0,0.42911875,0.8732877,0.76666665,0.5088196,0.0,0.024084672,0.40855885,0.15015975,0.35490394,0.24424577,0.4
5424,0.42911875,0.8732877,0.76666665,0.5088196,0.0,0.024084672,0.40855885,0.15015975,0.35490394,0.24424577,0.4,0.38697314,0.8082192,0.71111107,0.5033921,0.012175325,0.02214062,0.33461764,0.1629393,0.33164814,0.29296088,1.0
5425,0.38697314,0.8082192,0.71111107,0.5033921,0.012175325,0.02214062,0.33461764,0.1629393,0.33164814,0.29296088,1.0,0.42528737,0.89041096,0.7888887,0.5345998,0.0,0.019872556,0.46752945,0.1629393,0.33872595,0.2581005,0.4
5426,0.42528737,0.89041096,0.7888887,0.5345998,0.0,0.019872556,0.46752945,0.1629393,0.33872595,0.2581005,0.4,0.38697314,0.89041096,0.70000005,0.5345998,0.0,0.024084672,0.6231177,0.09584665,0.34782606,0.2934078,0.4
5427,0.38697314,0.89041096,0.70000005,0.5345998,0.0,0.024084672,0.6231177,0.09584665,0.34782606,0.2934078,0.4,0.38697314,0.89041096,0.6777775,0.51967436,0.0,0.024084672,0.4877353,0.1341853,0.33468148,0.31083786,0.4
5428,0.38697314,0.89041096,0.6777775,0.51967436,0.0,0.024084672,0.4877353,0.1341853,0.33468148,0.31083786,0.4,0.42528737,0.8664383,0.71111107,0.49660787,0.0,0.027972782,0.4910294,0.14376998,0.35995954,0.25586593,0.4
5429,0.42528737,0.8664383,0.71111107,0.49660787,0.0,0.027972782,0.4910294,0.14376998,0.35995954,0.25586593,0.4,0.42528737,0.8561644,0.7444444,0.48575306,0.0,0.024084672,0.4620294,0.15015975,0.3164813,0.1530726,0.4
5430,0.42528737,0.8561644,0.7444444,0.48575306,0.0,0.024084672,0.4620294,0.15015975,0.3164813,0.1530726,0.4,0.38697314,0.89041096,0.71111107,0.5020353,0.0,0.019872556,0.5286176,0.15654953,0.3164813,0.24067032,0.4
5431,0.38697314,0.89041096,0.71111107,0.5020353,0.0,0.019872556,0.5286176,0.15654953,0.3164813,0.24067032,0.4,0.38697314,0.8561644,0.64444447,0.50610584,0.0,0.02214062,0.49664706,0.15974441,0.3185035,0.29765356,0.4
5432,0.38697314,0.8561644,0.64444447,0.50610584,0.0,0.02214062,0.49664706,0.15974441,0.3185035,0.29765356,0.4,0.31034482,0.8219178,0.5666666,0.48032567,0.0,0.026028728,0.38055882,0.1405751,0.30940342,0.39888263,0.4
5433,0.31034482,0.8219178,0.5666666,0.48032567,0.0,0.026028728,0.38055882,0.1405751,0.30940342,0.39888263,0.4,0.34865904,0.8561644,0.5666666,0.49660787,0.0,0.026028728,0.35511765,0.14376998,0.38827097,0.4849161,0.4
5434,0.34865904,0.8561644,0.5666666,0.49660787,0.0,0.026028728,0.35511765,0.14376998,0.38827097,0.4849161,0.4,0.34865904,0.8356164,0.5888889,0.4898236,0.012175325,0.021384597,0.40676472,0.1341853,0.3589484,0.4643575,1.0
5435,0.34865904,0.8356164,0.5888889,0.4898236,0.012175325,0.021384597,0.40676472,0.1341853,0.3589484,0.4643575,1.0,0.37931025,0.89041096,0.71111107,0.5088196,0.008116883,0.019872556,0.46438235,0.15335464,0.4034378,0.34770942,1.0
5436,0.37931025,0.89041096,0.71111107,0.5088196,0.008116883,0.019872556,0.46438235,0.15335464,0.4034378,0.34770942,1.0,0.3601532,0.8561644,0.6888888,0.5020353,0.0,0.024084672,0.3382353,0.1661342,0.37714863,0.42994404,0.4
5437,0.3601532,0.8561644,0.6888888,0.5020353,0.0,0.024084672,0.3382353,0.1661342,0.37714863,0.42994404,0.4,0.3601532,0.89041096,0.7222223,0.49660787,0.0,0.026028728,0.33358824,0.18530352,0.5065723,0.36335182,0.4
