Date,MaxTemp,MinTemp,Temp,HeatIndex,Precipitation,WindSpeed,WindDirection,Visibility,CloudCover,RelativeHumidity,Conditions
1/6/2004 0:00,31.1,21.9,26.1,39.3,16.9,25.9,283.08,6.2,54.5,88.17,"Rain, Partially cloudy"
1/7/2004 0:00,31.1,23.1,26.2,37.9,67.1,24.1,200,6.8,46.3,89.18,"Rain, Partially cloudy"
1/8/2004 0:00,31.1,24.1,27.1,36.9,6.7,18.4,231.25,7.1,57.6,86.91,"Rain, Partially cloudy"
1/9/2004 0:00,31.1,24.1,26.4,36.7,5,22.3,218.75,6.8,53.5,87.19,"Rain, Partially cloudy"
1/10/2004 0:00,31.2,24.2,27,37.9,0,18.4,215.71,6.9,60.7,84.96,Partially cloudy
1/11/2004 0:00,34.1,24.1,27.8,41.5,11.3,13,145,7.5,52.9,81.82,"Rain, Partially cloudy"
1/12/2004 0:00,30.4,24.2,27.3,36.3,118.4,9.4,166.67,7.4,66.7,86.05,"Rain, Partially cloudy"
1/13/2004 0:00,30.4,21.2,26.4,36.3,32.4,24.1,228,7,56.9,89.12,"Rain, Partially cloudy"
1/14/2004 0:00,32.1,21.7,27.2,38,22.53,22.3,241,9,51.7,82.43,"Rain, Partially cloudy"
1/15/2004 0:00,32.1,25,28.4,36.9,0.8,18.4,97.5,8.8,43.7,80.28,"Rain, Partially cloudy"
1/16/2004 0:00,31.4,23.5,27.5,38.7,30,18.4,213,6.4,61.6,85.98,"Rain, Partially cloudy"
1/17/2004 0:00,32.4,24.9,29.4,39.3,1,25.9,149.17,7.8,40,77.11,"Rain, Partially cloudy"
1/18/2004 0:00,33.1,24.7,29.5,39.6,7,18.4,130,8.6,49.4,75.7,"Rain, Partially cloudy"
1/19/2004 0:00,32.1,25,28.8,36.9,0.2,14.8,151.88,8.8,58.5,77.4,"Rain, Partially cloudy"
1/20/2004 0:00,32.1,25.7,28.6,42.6,23.1,22.3,257.5,7.7,52,82.66,"Rain, Partially cloudy"
1/21/2004 0:00,32.1,24.9,28,36.9,12,22.3,134,9.1,52.9,82.43,"Rain, Partially cloudy"
1/22/2004 0:00,32.1,24.9,28,38,0.1,22.3,172.5,7.2,56.2,81.72,"Rain, Partially cloudy"
1/23/2004 0:00,31.9,24.7,28.2,37.9,1,16.6,138.18,6.4,54.3,82.05,"Rain, Partially cloudy"
1/24/2004 0:00,32.1,25.2,28.7,38.5,0,18.4,132.86,7.6,44.4,79.67,Partially cloudy
1/25/2004 0:00,33.1,25,28.4,40.7,37,18.4,148.57,7.7,57.9,81.28,"Rain, Partially cloudy"
1/26/2004 0:00,33.1,22.2,27.8,40.7,19.1,25.9,266.43,7.8,48.2,81.35,"Rain, Partially cloudy"
1/27/2004 0:00,31.1,24.9,27,38,3,16.6,274.17,5.4,54.4,87.9,"Rain, Partially cloudy"
1/28/2004 0:00,31.9,25.2,28.2,39.9,5,13,194.44,5.7,57.3,84.92,"Rain, Partially cloudy"
1/29/2004 0:00,31.4,23.2,27.1,38.1,62.36,14.8,285,6.9,71.3,88.12,"Rain, Partially cloudy"
1/30/2004 0:00,31.7,21.7,26.9,37.9,23.9,29.5,145,8.1,56.1,83.82,"Rain, Partially cloudy"
1/31/2004 0:00,31.1,24.1,27.4,37.9,19.5,18.4,201.33,6.9,55.6,84.6,"Rain, Partially cloudy"
2/1/2004 0:00,31.7,24.9,27.6,37.6,7,18.4,300.77,8.3,66.9,83.93,"Rain, Partially cloudy"
2/2/2004 0:00,32.4,22.9,29.1,39.9,1,25.9,226.92,9.5,62.5,78.26,"Rain, Partially cloudy"
2/3/2004 0:00,30.1,22.7,26.3,37.6,42.94,46.4,219.29,5.3,70.6,90.96,"Rain, Partially cloudy"
2/4/2004 0:00,29.4,23.9,26.6,32.9,9.2,25.9,282.22,8.9,62.2,80.45,"Rain, Partially cloudy"
2/5/2004 0:00,32.1,24.1,28.3,36.9,0.3,27.7,310.77,8.5,60,75.95,"Rain, Partially cloudy"
2/6/2004 0:00,29.1,25,27.1,34.7,0,25.9,283,5.7,60,84.04,Partially cloudy
2/7/2004 0:00,31.1,22.9,25.8,34.7,32.5,25.9,275.62,6.7,60.6,85.89,"Rain, Partially cloudy"
2/8/2004 0:00,32.7,23.4,26.7,37.1,9,40.7,285.33,7.8,57.3,80.33,"Rain, Partially cloudy"
2/9/2004 0:00,33.1,21.7,28.5,38.2,5.1,44.3,280.93,9.6,55.7,70.27,"Rain, Partially cloudy"
2/10/2004 0:00,34.1,23.2,30.1,37.9,0,50,287.15,9.2,47.4,65.65,Partially cloudy
2/11/2004 0:00,33.6,25.7,29.2,39.4,0.5,46.4,290.86,9.8,59.9,71.98,"Rain, Partially cloudy"
2/12/2004 0:00,32.4,22.3,28,37.1,7.1,46.4,288.18,9.6,46.5,72.88,"Rain, Partially cloudy"
2/13/2004 0:00,31.1,25,28.6,35.6,0,33.5,292.14,10.1,45,70.87,Partially cloudy
2/14/2004 0:00,32.1,22.7,27.9,38,44,37.1,292.69,8.5,63.1,77.66,"Rain, Partially cloudy"
2/15/2004 0:00,30.1,22.9,26.9,42.5,39.9,27.7,288,7.5,73,87.74,"Rain, Partially cloudy"
2/16/2004 0:00,30.9,25,26.7,37.6,1,29.5,285.38,8.2,70,85.1,"Rain, Partially cloudy"
2/17/2004 0:00,30.6,22.9,26.4,36.9,7,40.7,291.29,7.2,67.1,86.75,"Rain, Partially cloudy"
2/18/2004 0:00,32.4,22,27.1,38,15,22.3,270.3,8.1,66.6,86.63,"Rain, Partially cloudy"
2/19/2004 0:00,32.7,22.2,26.9,38,76.9,22.3,276.36,7.3,68.5,84.73,"Rain, Partially cloudy"
2/20/2004 0:00,32.4,21.9,27.3,38.2,53.9,25.9,278.89,7.2,64.1,84.22,"Rain, Partially cloudy"
2/21/2004 0:00,31.1,23.7,26.5,36.7,46.9,27.7,171.82,6.2,58.9,88,"Rain, Partially cloudy"
2/22/2004 0:00,31.1,24.1,27.6,37.9,68,18.4,168.57,7.7,51.1,83.9,"Rain, Partially cloudy"
2/23/2004 0:00,31.7,22.2,26.9,38.5,61,24.1,185.71,6.8,60.6,87.55,"Rain, Partially cloudy"
2/24/2004 0:00,33.1,24.1,27.1,39.5,73,14.8,249.17,6.7,63.6,87.31,"Rain, Partially cloudy"
2/25/2004 0:00,30.4,21.9,25.7,37.2,121,9.4,252.5,5.6,74.6,91.97,"Rain, Partially cloudy"
2/26/2004 0:00,32.4,23.9,27.7,38.6,23,22.3,264.55,7.2,69.2,82.19,"Rain, Partially cloudy"
2/27/2004 0:00,31.7,24.1,26.9,38.9,6,24.1,240,7.3,58.2,86.65,"Rain, Partially cloudy"
2/28/2004 0:00,33.7,23.7,29.2,40,13,22.3,277.92,7.8,57.7,75.83,"Rain, Partially cloudy"
2/29/2004 0:00,33.1,24.7,28.1,39.5,64.1,18.4,246.15,8,68.7,81.32,"Rain, Partially cloudy"
3/1/2004 0:00,33.1,23.1,27.8,39.3,119.46,27.7,240.91,7.6,63.1,83.84,"Rain, Partially cloudy"
3/2/2004 0:00,32.1,24.7,27.2,38,18.3,25.9,216.67,7.1,55.3,88.03,"Rain, Partially cloudy"
3/3/2004 0:00,31.4,23.9,27.5,37.9,44.9,14.8,157,7.8,54.2,84.54,"Rain, Partially cloudy"
3/4/2004 0:00,31.1,22.7,26.6,37.9,57.9,27.7,233.44,6.2,57.7,87.25,"Rain, Partially cloudy"
3/5/2004 0:00,31.1,23.2,25.8,36.7,38,21.9,270.27,6.9,70.8,88.34,"Rain, Partially cloudy"
3/6/2004 0:00,31.1,23.7,27.2,36.7,104.8,27.2,155.27,6.9,54.1,81.77,"Rain, Partially cloudy"
3/7/2004 0:00,30.1,24.6,27.6,36.3,2,18.4,302.94,8.7,60.5,83.66,"Rain, Partially cloudy"
3/8/2004 0:00,31.1,26.1,27.8,37.9,0.2,27.7,295.33,8.7,57,83.86,"Rain, Partially cloudy"
3/9/2004 0:00,30.1,22.7,25.4,36.5,55.9,18.4,230.71,5.6,67.8,93.24,"Rain, Partially cloudy"
3/10/2004 0:00,31.1,21.3,26.9,37.9,21.3,18.4,181.67,7.8,52.1,87.18,"Rain, Partially cloudy"
3/11/2004 0:00,33.1,23.1,28.3,42.3,3,27.7,180.71,6.4,54.4,82.52,"Rain, Partially cloudy"
3/12/2004 0:00,31.2,23.9,27.6,37.9,83.1,25.2,238.67,6.9,55,85.15,"Rain, Partially cloudy"
3/13/2004 0:00,30.2,22.2,25.9,36.3,55,25.9,222.67,4.4,66.4,89.57,"Rain, Partially cloudy"
3/14/2004 0:00,31.6,21.4,25.9,37.9,48,18.4,272.5,6.3,69.4,87.89,"Rain, Partially cloudy"
3/15/2004 0:00,30.1,20.4,27,34.3,86.96,22,152,9.5,55,80.64,"Rain, Partially cloudy"
3/16/2004 0:00,33.1,26.1,28.7,38.2,0,22.3,211.25,6.5,39.1,77.05,Partially cloudy
3/17/2004 0:00,31.2,20.8,27.2,36.7,56,18.4,195,7,54.7,83.99,"Rain, Partially cloudy"
3/18/2004 0:00,30.7,20.8,26.4,35.9,30.9,24.1,297.06,6.9,57.5,87.66,"Rain, Partially cloudy"
3/19/2004 0:00,32.9,21.2,28.5,39.1,8.9,13,227.29,8.8,50.7,77.37,"Rain, Partially cloudy"
3/20/2004 0:00,32.7,25,28,39.6,6.1,20.5,167.69,7.4,50,81.86,"Rain, Partially cloudy"
3/21/2004 0:00,33.1,24.9,28.2,40.7,3,22.3,256.25,7.4,57.5,83.65,"Rain, Partially cloudy"
3/22/2004 0:00,34.1,23.9,27.3,42.1,53.4,22.3,270.63,6.6,53.8,85.18,"Rain, Partially cloudy"
3/23/2004 0:00,34.1,23.4,29.3,40.7,53.1,30.9,218.36,8.6,54.3,74.85,"Rain, Partially cloudy"
3/24/2004 0:00,33.1,23.4,29.6,40.5,0,22.3,146.82,9.5,36.5,72.86,Partially cloudy
3/25/2004 0:00,33.1,23,29.8,39.4,0,18.4,138.73,9.4,40,72.55,Partially cloudy
3/26/2004 0:00,33.1,25,29.4,39.4,0,18.4,187,8.5,41.9,73.59,Partially cloudy
3/27/2004 0:00,32.1,22.8,28.9,39.3,0,18.4,124.17,8.9,55,78.37,Partially cloudy
3/28/2004 0:00,32.1,21.2,28.8,37.5,10,14.8,112.22,8.7,64.3,77.44,"Rain, Partially cloudy"
3/29/2004 0:00,30.4,22,27.8,36.3,86.6,24.1,107.5,7.8,55.9,84.14,"Rain, Partially cloudy"
3/30/2004 0:00,30.4,21.5,27,42.4,19.75,11.2,213.33,7.2,49,87.86,"Rain, Partially cloudy"
3/31/2004 0:00,32.1,24.2,29.2,45.2,0,18.4,133.85,9.2,35.7,78.96,Partially cloudy
4/1/2004 0:00,32.2,26.1,29.1,38.3,2.4,27.7,111.67,8.5,52.4,79.77,"Rain, Partially cloudy"
4/2/2004 0:00,32.1,25,29.1,39.3,0,18.4,133.33,8.3,29.3,76.62,Partially cloudy
4/3/2004 0:00,32.4,21.2,29.1,38,0,36,131.67,8.7,44.7,76.23,Partially cloudy
4/4/2004 0:00,32.4,22.5,29.4,38.6,0,22.3,121.33,8.7,46.8,73.85,Partially cloudy
4/5/2004 0:00,32.2,22,29,38,0,27.7,154.17,9.4,42.6,75.18,Partially cloudy
4/6/2004 0:00,33.1,22,28.8,37.1,55.9,18.4,130,8.9,33,73.68,"Rain, Partially cloudy"
4/7/2004 0:00,32.2,26.1,29.9,39.3,0,20.5,106.92,8.9,34.4,73.56,Partially cloudy
4/8/2004 0:00,33.1,27.4,30.5,38.5,0,32.4,103.33,8,45.4,69.64,Partially cloudy
4/9/2004 0:00,32.1,22.3,28,38,0,14.8,146.67,7,64.6,80.78,Partially cloudy
4/10/2004 0:00,32.1,25,28.9,38,2,16.6,123.33,8.5,40.7,78.24,"Rain, Partially cloudy"
4/11/2004 0:00,32.1,21.9,29.1,38,1.4,18.4,126.25,9,40.6,74.88,"Rain, Partially cloudy"
4/12/2004 0:00,32.7,21.3,29.4,38.2,5.1,18.4,124,9.1,35.9,73.02,"Rain, Partially cloudy"
4/13/2004 0:00,32.4,22,30.2,39.3,0,22.3,121.82,9.2,38.3,70.82,Partially cloudy
4/14/2004 0:00,33.1,22.3,29.8,38.2,1,22.3,103.64,9.5,30.7,71.25,"Rain, Partially cloudy"
4/15/2004 0:00,33.1,25,29.7,38.2,0,18.4,105,7.9,13.7,73.06,Clear
4/16/2004 0:00,33.1,25.7,30.6,37.1,0,22.3,117.5,9.2,32.7,64.97,Partially cloudy
4/17/2004 0:00,33.1,21.5,30.2,39.3,2,14.8,106.36,9.6,31.4,70.6,"Rain, Partially cloudy"
4/18/2004 0:00,33.1,26.3,30.2,39.4,0,22.1,110.73,9.4,31.8,70.79,Partially cloudy
4/19/2004 0:00,33.1,22.2,28.9,38.2,1,18.4,114.55,9.1,31.7,75.81,"Rain, Partially cloudy"
4/20/2004 0:00,31.6,19.5,28.8,35.5,8.9,14.8,106.67,9.4,31.6,71.08,"Rain, Partially cloudy"
4/21/2004 0:00,32.2,22.5,29,36.7,0,18.4,100,8.6,32.5,72.05,Partially cloudy
4/22/2004 0:00,32.1,21,29,36.8,0,14.8,112,7.9,48.8,72.69,Partially cloudy
4/23/2004 0:00,32.2,22.8,28.4,38.3,26.9,14.8,146.67,9,46.2,79.22,"Rain, Partially cloudy"
4/24/2004 0:00,32.2,26.7,29.8,39.9,0,18.4,124.29,7.7,55.7,74.4,Partially cloudy
4/25/2004 0:00,32.9,26.7,29.8,37.5,0,20.5,140,8.9,58.6,73.31,Partially cloudy
4/26/2004 0:00,31.9,21.3,28.2,37.5,25.9,24.1,88.57,9.3,51.2,78.52,"Rain, Partially cloudy"
4/27/2004 0:00,31.7,26.9,29.4,38.1,0,18.4,122.86,9.8,52.5,75.31,Partially cloudy
4/28/2004 0:00,32.1,22.5,29.4,38.1,2,18.4,127.14,8.8,53.2,75.42,"Rain, Partially cloudy"
4/29/2004 0:00,32.6,22.7,29,39.1,3.41,14.8,123.63,9.1,55.7,77.71,"Rain, Partially cloudy"
4/30/2004 0:00,32.2,26.1,29.4,37.9,0,24.1,148,7.5,78.3,75.22,Overcast
5/1/2004 0:00,32.4,25.7,29.2,38.6,0,18.4,128.33,7.7,55.7,74.93,Partially cloudy
5/2/2004 0:00,32.7,25.9,29.9,37.5,0,18.4,108,10,42.9,71.65,Partially cloudy
5/3/2004 0:00,32.1,22.4,28.5,37.6,0,18.4,155.71,8,48.6,75.88,Partially cloudy
5/4/2004 0:00,32.6,26.2,29.4,38.8,0,18.4,130,6.4,63.8,76.71,Partially cloudy
5/5/2004 0:00,31.7,22.2,27.6,36.9,5,13,151.8,7.2,77.8,76.87,"Rain, Overcast"
5/6/2004 0:00,33.2,21.8,29.9,38.5,0,14.8,133.33,8.4,49.8,70.91,Partially cloudy
5/7/2004 0:00,32.7,26.1,29.4,39.9,0,14.8,200,8.3,76.3,77.98,Overcast
5/8/2004 0:00,32.2,26.3,29.3,39.7,0,18.2,153.89,7.6,64.6,76.38,Partially cloudy
5/9/2004 0:00,30.9,22.4,27.9,37.1,0,14.8,171.25,7.2,61.9,81.53,Partially cloudy
5/10/2004 0:00,32.4,20.5,28.2,39.2,0,18.4,144.67,9.1,50.5,78.64,Partially cloudy
5/11/2004 0:00,33.1,19.5,28.6,37.1,7,18.4,160.71,8,22,74.34,Rain
5/12/2004 0:00,32.1,21.9,28.9,38,0.6,14.8,133.29,8.8,42.5,76.03,"Rain, Partially cloudy"
5/13/2004 0:00,32.1,26.1,29.3,38,20.1,18.4,268.64,8.2,46.8,73.52,"Rain, Partially cloudy"
5/14/2004 0:00,32.1,20.2,29.1,38,0,14.8,90.71,6.9,51.2,73.85,Partially cloudy
5/15/2004 0:00,32.1,20.8,28.8,36.9,21,14.8,141.82,8,48.7,75.99,"Rain, Partially cloudy"
5/16/2004 0:00,34.7,21.9,29.2,39.8,28.9,16.6,105.83,8.4,50.7,77.38,"Rain, Partially cloudy"
5/17/2004 0:00,33.1,22.4,28.8,39.1,18,24.1,148.18,8.8,50.8,76.79,"Rain, Partially cloudy"
5/18/2004 0:00,32.1,22.9,29.2,38.1,0,22.3,134.29,9.4,37.4,74.25,Partially cloudy
5/19/2004 0:00,32.1,22.5,29.7,39.3,57.9,14.8,116,8.1,44.3,74.73,"Rain, Partially cloudy"
5/20/2004 0:00,32.4,22,28.7,38,0,14.8,174.93,8.2,25.2,76.79,Partially cloudy
5/21/2004 0:00,32.1,21.5,29.3,39.3,17,18.4,107.86,8.2,38.3,76.87,"Rain, Partially cloudy"
5/22/2004 0:00,32.1,21,29.6,39.5,0,22.3,137.65,8.7,49.4,75.53,Partially cloudy
5/23/2004 0:00,32.1,25,29,37.2,0,16.6,139,8.6,33.1,75.74,Partially cloudy
5/24/2004 0:00,32.1,21.3,28.6,39.3,2,16.6,95,8.7,37.5,79.26,"Rain, Partially cloudy"
5/25/2004 0:00,32.7,22.2,28.5,41.4,7.1,14.8,198.57,7.9,42.8,80.58,"Rain, Partially cloudy"
5/26/2004 0:00,33.1,21.3,28,38.2,0,16.6,108,8.1,38.4,79.91,Partially cloudy
5/27/2004 0:00,31.1,20.8,27.9,36.7,4.1,14.8,175,6.1,57.4,78.73,"Rain, Partially cloudy"
5/28/2004 0:00,31.1,21.3,26.6,36.7,16.88,14.8,161.67,5.8,74,85.54,"Rain, Partially cloudy"
5/29/2004 0:00,30.9,21.3,27.1,35.8,0.7,27.7,172,7.1,57.9,80.07,"Rain, Partially cloudy"
5/30/2004 0:00,31.4,20.2,27,35.5,5.1,14.8,168.13,7.9,58.9,78.29,"Rain, Partially cloudy"
5/31/2004 0:00,32.1,17.8,26.9,33.8,0.5,18.4,187.89,8.8,22,67.58,Rain
6/1/2004 0:00,31.2,20.1,27.1,32.5,0,18.4,157.86,8.8,24.7,63.97,Clear
6/2/2004 0:00,31.1,21.1,26.4,33.1,0,11.2,137.5,7.7,23.9,71.22,Clear
6/3/2004 0:00,31.1,16.2,26.9,33.8,0,18.4,131,9.6,25.9,70.58,Partially cloudy
6/4/2004 0:00,31.2,19.2,27.2,34.7,0,18.4,114.44,8.4,29.4,71.53,Partially cloudy
6/5/2004 0:00,31.4,17.8,27.7,34.7,0.5,20.5,133.13,8.7,21.1,70.79,Rain
6/6/2004 0:00,31.4,20.2,28.5,35.6,0,18.4,106.36,9.3,19.2,73.43,Clear
6/7/2004 0:00,31.1,19.8,28.2,36.8,0,18.4,134.62,8.1,30,77.41,Partially cloudy
6/8/2004 0:00,32.6,20.8,29,38,0,18.4,94.1,8.6,38.2,74.04,Partially cloudy
6/9/2004 0:00,31.4,24.1,28.1,35.2,0,22.3,131.43,7.9,32.6,75.27,Partially cloudy
6/10/2004 0:00,31.1,21.3,25.6,36.7,47.3,14.8,107.14,7.9,65.8,89.85,"Rain, Partially cloudy"
6/11/2004 0:00,30.1,21.9,26.8,36.3,5.3,22.3,187.45,7.3,48.4,82.93,"Rain, Partially cloudy"
6/12/2004 0:00,31.2,22.8,28.6,36.9,2.95,27.7,103.31,9.1,35.3,75.88,"Rain, Partially cloudy"
6/13/2004 0:00,31.2,27.4,29.4,36,0,27.7,111.11,10.1,31.7,69.47,Partially cloudy
6/14/2004 0:00,31.4,20.5,27.6,33.5,0,18.4,116.92,9.1,18.4,68.07,Clear
6/15/2004 0:00,30.1,22.9,27,32,0,18.4,123.33,8.6,15,68.89,Clear
6/16/2004 0:00,31.1,22.1,27.5,33.1,0,22.3,112.5,8.7,25.3,69.32,Partially cloudy
6/17/2004 0:00,31.1,17.5,27.4,31.5,0,18.4,145.43,9.2,26,63.66,Partially cloudy
6/18/2004 0:00,30.1,15.5,26.5,32.6,0,13,141.08,9.5,19.5,71.37,Clear
6/19/2004 0:00,30.6,22.9,27.4,32.2,0,18.4,85.56,8,23.1,68.05,Clear
6/20/2004 0:00,31.1,18,27.8,33.8,0,16.6,144.38,9.5,29.4,66.91,Partially cloudy
6/21/2004 0:00,30.1,20.7,27.1,33.4,0,18.2,123.08,8.3,21.6,73.19,Clear
6/22/2004 0:00,29.1,18,26.2,32.9,5,18.2,129.57,8,54.5,78.88,"Rain, Partially cloudy"
6/23/2004 0:00,29.4,19.3,26.3,33.1,0,18.2,152.57,8.6,45.6,75.27,Partially cloudy
6/24/2004 0:00,30.1,19.3,27.9,33.4,23.9,22.3,109.09,9.7,28.3,70.35,"Rain, Partially cloudy"
6/25/2004 0:00,31.1,19.3,26.7,33.8,0,22.3,147.67,8.1,16.7,74.58,Clear
6/26/2004 0:00,30.4,19.9,27.7,33.4,0,18.4,123,8.1,30.7,71.32,Partially cloudy
6/27/2004 0:00,30.1,18.9,26.4,32,0,24.1,147.27,9.2,36.6,71.64,Partially cloudy
6/28/2004 0:00,30.1,16.8,25.4,38.8,0,22.3,100.7,8.3,24.6,74.2,Clear
6/29/2004 0:00,30.1,21.1,26.7,32,0,18.4,135.57,8.4,15.8,69.4,Clear
6/30/2004 0:00,30.1,17.8,26.2,32,0,20.5,113,8.3,18.6,71.57,Clear
7/1/2004 0:00,30.1,17.7,27,34.3,0,18.4,107,8.8,37.4,76.36,Partially cloudy
7/2/2004 0:00,29.2,19.2,26,33.5,19,16.6,138.5,7.8,50,84.21,"Rain, Partially cloudy"
7/3/2004 0:00,30.2,25,28.6,35.4,0,22.3,109.29,9.7,40.6,73.3,Partially cloudy
7/4/2004 0:00,30.1,27.1,28.5,36.3,6,22.3,108.33,9.9,44.2,78.56,"Rain, Partially cloudy"
7/5/2004 0:00,31.1,21.8,27.8,35.6,1,31.3,112.79,9.6,51.2,77.07,"Rain, Partially cloudy"
7/6/2004 0:00,31.1,20,27.8,37.6,0,18.4,131.53,7.2,42.5,75.26,Partially cloudy
7/7/2004 0:00,31.4,19,28.1,34.3,0,20.5,108,9.2,21.6,65.17,Clear
7/8/2004 0:00,31.1,19.5,27.5,33.1,0,18.4,129.73,7.9,23.6,65.84,Clear
7/9/2004 0:00,32.1,19.3,26.9,33.6,0,13,175.64,7.9,37.9,70.5,Partially cloudy
7/10/2004 0:00,30.4,20.2,27.3,34.3,0,14.8,102.73,6.5,46.4,76.21,Partially cloudy
7/11/2004 0:00,30.1,24.1,27.1,33.4,5.3,20.5,112.5,8.3,61.2,79.53,"Rain, Partially cloudy"
7/12/2004 0:00,30.1,21.5,27.6,34.3,0,22.1,109.43,8.9,47.2,75.63,Partially cloudy
7/13/2004 0:00,30.1,20.3,27.8,34.3,0,27.4,107.44,9.8,42.2,75.28,Partially cloudy
7/14/2004 0:00,31.1,20.8,27.9,34,0,18.4,115.33,7.5,42.8,73.5,Partially cloudy
7/15/2004 0:00,30.1,21,27.2,33.6,2,22.3,131.44,8.3,68.8,75.74,"Rain, Partially cloudy"
7/16/2004 0:00,31.1,22,27.3,35.6,0,27.7,147.25,9.2,59.9,75.67,Partially cloudy
7/17/2004 0:00,30.6,21,27.5,34.3,2,25.9,114.72,9.8,52.3,75.18,"Rain, Partially cloudy"
7/18/2004 0:00,30.2,24.7,28,32.8,0,22.3,115,9.2,32,68.93,Partially cloudy
7/19/2004 0:00,30.4,16.4,27.3,32.2,0,22.3,116.11,9.2,16.8,69.34,Clear
7/20/2004 0:00,31.1,24.1,27.5,33.1,0,27.7,125.13,9.5,22.5,68.19,Clear
7/21/2004 0:00,31.1,17.3,27.2,33.1,0,20.5,144.54,8.8,30.5,67,Partially cloudy
7/22/2004 0:00,30.1,17,27.2,33.4,0,18.4,108.25,9.2,23.3,71.2,Clear
7/23/2004 0:00,31.1,20.3,27.7,33.8,0,18.4,129.33,9.4,31.3,69.87,Partially cloudy
7/24/2004 0:00,30.6,20.7,27.9,33.5,0,25.9,108,9.3,17.2,73.33,Clear
7/25/2004 0:00,31.1,20.3,28.1,34.7,0,25.9,133.33,8.3,36.6,69.54,Partially cloudy
7/26/2004 0:00,30.2,22.7,27.1,31.4,0,22.3,110.77,8.8,26.1,65.87,Partially cloudy
7/27/2004 0:00,30.2,21.1,26.5,31.8,0,22.3,150,8,21.4,69.63,Clear
7/28/2004 0:00,30.1,24.2,27.6,32,0,22.3,121,9.3,14.2,68.41,Clear
7/29/2004 0:00,30.2,22.1,26.8,33.4,0,14.8,173.53,7.7,38.8,73,Partially cloudy
7/30/2004 0:00,31.1,18.7,26.9,33.4,0,18.4,116.43,7.6,19.9,69.36,Clear
7/31/2004 0:00,30.2,20.1,25.4,31.2,0,24.1,135.45,8.1,38.7,72.83,Partially cloudy
8/1/2004 0:00,31.1,22.6,27.7,33.1,0,27.7,129.09,8.5,20,66.34,Clear
8/2/2004 0:00,30.4,17,26.7,33.1,0,25.9,102.31,8.9,32.1,72.17,Partially cloudy
8/3/2004 0:00,31.1,22.1,27,33.8,0,24.1,120,7.7,34.7,71.68,Partially cloudy
8/4/2004 0:00,30.2,22.1,26.9,31.4,0,24.1,112.5,8.4,32.4,69.79,Partially cloudy
8/5/2004 0:00,31.1,18.3,26.4,32.5,0,18.4,112.25,8.3,27.6,69.55,Partially cloudy
8/6/2004 0:00,30.2,18.5,26.8,32.6,0,24.1,128.14,9.1,24.1,66.92,Clear
8/7/2004 0:00,30.2,18.3,26.3,31.4,0,16.6,154.82,8.2,36,68.2,Partially cloudy
8/8/2004 0:00,31.1,22.1,26.9,32,0,16.6,137.5,8.9,25.6,67.62,Partially cloudy
8/9/2004 0:00,32.1,18.4,27.1,34.3,0,14.8,128.46,8.9,18,67.86,Clear
8/10/2004 0:00,31.7,20.4,26.9,34.7,0,18.4,132.22,7.2,21.5,71.15,Clear
8/11/2004 0:00,31.1,22.1,27.4,33.8,0,22.3,132.67,7.8,22.2,68.85,Clear
8/12/2004 0:00,31.1,22.1,27.2,33.1,0,22.3,123.33,8.6,19.4,68.46,Clear
8/13/2004 0:00,30.1,18,26.6,32.6,0,14.8,113.08,8.8,24.4,72.28,Clear
8/14/2004 0:00,30.9,17.8,26.4,32.3,0,20.5,119.7,8.3,30.7,68.6,Partially cloudy
8/15/2004 0:00,31.1,21.1,26.2,31.5,0,20.5,100,7.9,35.7,68.27,Partially cloudy
8/16/2004 0:00,30.1,17,25.3,31.4,0,22.3,152.85,8.6,35.1,66.84,Partially cloudy
8/17/2004 0:00,31.1,14,25.5,31,0,22.3,110,8.8,26.9,66.89,Partially cloudy
8/18/2004 0:00,29.1,21.1,26.3,30.4,0,18.4,141.93,8.6,23.8,67.31,Clear
8/19/2004 0:00,30.1,18,26.7,32,0,22.3,135.38,8.9,26,66.49,Partially cloudy
8/20/2004 0:00,30.1,23.1,27.1,33.4,0,25.9,156,8.9,29.9,71.77,Partially cloudy
8/21/2004 0:00,30.7,19.9,26.7,33.4,0,24.1,108,9.2,28.6,77.36,Partially cloudy
8/22/2004 0:00,30.7,18.5,26.6,32.6,0,18.4,116.92,9.4,25.6,74.64,Partially cloudy
8/23/2004 0:00,31.1,22.1,26.7,32,0,18.4,132.71,7.4,27.7,70.65,Partially cloudy
8/24/2004 0:00,31.1,19.2,26.7,33.8,0,21.7,162,8.6,35,69.44,Partially cloudy
8/25/2004 0:00,31.4,22.1,26.4,32,0,18.4,137.5,8.7,34.2,68.85,Partially cloudy
8/26/2004 0:00,31.2,18.3,26.3,32.5,0,18.4,162.9,7.7,50,69.98,Partially cloudy
8/27/2004 0:00,31.1,17.2,26.7,33.4,0,18.4,128.67,7.7,21.7,70.75,Clear
8/28/2004 0:00,31.2,20.7,27.3,33.1,0,27.7,123.64,8.5,22.3,68.71,Clear
8/29/2004 0:00,32.2,20.1,27.3,33.6,0,18.4,132.09,8.7,23.7,66.96,Clear
8/30/2004 0:00,31.1,20.5,27.8,34,0,25.9,132.08,9,17.3,69.2,Clear
8/31/2004 0:00,31.1,22.1,27.1,33.8,0,27.5,130.23,8.6,28.2,72.17,Partially cloudy
